3398.723 112.7533 105.22482 2.5847971 2.3252811
3402.2986 118.166954 111.29521 1.7627413 2.3684762
3405.8745 122.70545 115.221634 2.316071 2.4139068
3409.4502 125.53673 117.47435 2.645319 2.4393837
3413.026 129.1371 120.73825 2.418406 2.4673796
3416.6016 135.37025 126.53573 2.4187639 2.5227058
3420.1775 139.1989 130.49341 2.791253 2.5549576
3423.7532 140.58511 132.46608 2.6151657 2.5650113
3427.3289 141.5817 132.81592 1.701054 2.5646284
3430.9045 143.37883 133.58725 1.7902775 2.578469
3434.4805 148.95958 139.65707 3.120966 2.6372812
3438.0562 159.70122 150.4686 2.331894 2.7153633
3441.6318 155.48326 146.40231 2.971555 2.6900947
3445.2078 161.01262 151.49718 3.3330207 2.7345152
3448.7834 175.1653 164.7973 2.0490513 2.8298206
3452.3591 176.75536 166.39433 1.8179533 2.8404973
3455.9348 181.19644 171.13258 3.426304 2.8877928
3459.5107 190.69423 178.73413 1.328871 2.9344745
3463.0864 191.37315 179.81349 2.1616123 2.9470997
3466.662 195.33575 185.14198 3.2792716 2.9868636
3470.2378 205.16171 194.3326 2.3144362 3.047093
3473.8137 204.54414 192.9075 3.3391774 3.0507803
3477.3894 209.11708 197.27794 1.9887488 3.0707958
3480.965 224.06598 210.96115 1.4154669 3.1653512
3484.5408 225.64665 213.07529 2.6520388 3.1876457
3488.1167 226.09804 213.81654 3.0004032 3.1926577
3491.6924 233.69113 220.1452 1.8790381 3.2314007
3495.268 234.04741 220.70174 1.7997954 3.234177
3498.844 251.11578 236.85812 2.283317 3.3458655
3502.4197 250.72499 236.57442 2.189008 3.3431141
3505.9954 253.92062 238.66533 2.410522 3.3642287
3509.571 260.7085 244.55798 2.4465744 3.4070845
3513.147 260.39062 245.14621 2.5547576 3.4061496
3516.7227 263.3518 248.18042 3.6856525 3.4322941
3520.2983 269.33148 252.5676 3.917568 3.4707942
3523.874 280.3895 262.70782 3.0426667 3.529305
3527.45 291.67743 273.77325 1.9681363 3.587487
3531.0256 298.53134 280.00104 2.7355547 3.633439
3534.6013 304.89633 285.35855 3.257397 3.6743615
3538.177 313.27573 293.4295 2.523725 3.7162375
3541.753 319.61395 299.78644 2.6942315 3.7512846
3545.3286 327.51666 306.47165 1.9317439 3.789574
3548.9043 341.91272 320.803 2.2225785 3.8713486
3552.4802 341.75778 319.2125 1.7329127 3.8663995
3556.056 349.64035 328.1101 1.7189351 3.9091022
3559.6316 357.1125 335.93503 2.4196353 3.954384
3563.2073 362.14612 339.4852 2.888473 3.9829857
3566.7832 379.15427 356.6681 3.1443594 4.0745854
3570.359 383.0636 359.09283 2.8819232 4.0908184
3573.9346 390.32916 366.49567 2.883745 4.129074
3577.5103 398.26932 373.55606 3.5746055 4.1733055
3581.0862 411.01065 383.80795 3.159811 4.2323594
3584.6619 421.2001 392.76892 2.6391048 4.279247
3588.2375 435.54556 407.5014 2.5386467 4.3485665
3591.8132 445.59866 417.24466 2.7351582 4.3979254
3595.3892 447.55447 418.18585 3.3871787 4.4105897
3598.9648 463.97922 434.3714 3.4878612 4.4890375
3602.5405 466.95428 436.86963 3.1145525 4.5000634
3606.1162 462.3304 432.31824 3.51639 4.481296
3609.6921 485.496 453.80875 2.3748872 4.5804257
3613.2678 487.99307 456.73196 2.6857889 4.5948977
3616.8435 502.26724 469.913 2.8234863 4.659134
3620.4194 513.8487 480.64206 2.8325608 4.711358
3623.995 525.1252 492.07578 3.2935607 4.7631993
3627.5708 543.1037 507.91177 2.6576698 4.837331
3631.1465 536.01666 500.14975 2.1132264 4.8027673
3634.7224 555.5359 521.50006 2.7358077 4.891521
3638.298 567.7077 532.1948 2.3557155 4.9408517
3641.8738 573.3883 536.2568 2.193187 4.9632616
3645.4495 585.07355 547.60236 4.4778075 5.0251193
3649.0254 595.2706 557.17334 2.8528361 5.0579977
3652.601 605.29 565.4618 2.1731632 5.0955973
3656.1768 617.38824 577.42615 3.0833104 5.14993
3659.7524 630.03613 590.1679 2.56477 5.197344
3663.3284 634.58936 595.3261 1.917179 5.212754
3666.904 637.2203 598.4746 2.767632 5.2287846
